,date,account_value
551,2020-03-12,969136.4028409119
552,2020-03-13,1070260.8282254334
553,2020-03-16,930429.2047284241
554,2020-03-17,960193.5979016419
555,2020-03-18,884986.5365880127
556,2020-03-19,906335.4743168945
557,2020-03-20,868953.1309674378
558,2020-03-23,830701.6895878906
559,2020-03-24,941004.9131863709
560,2020-03-25,962787.9255002136
561,2020-03-26,1020459.688424408
562,2020-03-27,984623.7513859863
563,2020-03-30,1010509.5240529175
564,2020-03-31,986102.1699612732
565,2020-04-01,941432.4241765137
566,2020-04-02,968978.3181698914
567,2020-04-03,950009.158799469
568,2020-04-06,1022514.8665097351
569,2020-04-07,1026277.3919079895
570,2020-04-08,1059448.6319745178
571,2020-04-09,1083048.0661862488
572,2020-04-13,1061056.8854535217
573,2020-04-14,1082081.4052289124
574,2020-04-15,1051224.467103302
575,2020-04-16,1044937.8462231751
576,2020-04-17,1087859.3256390686
577,2020-04-20,1062825.8648160095
578,2020-04-21,1033200.387315094
579,2020-04-22,1056358.7790005798
580,2020-04-23,1053638.137429535
581,2020-04-24,1068356.6327450867
582,2020-04-27,1091267.9281705017
583,2020-04-28,1094510.0889447327
584,2020-04-29,1122013.9454358215
585,2020-04-30,1103515.9702008362
586,2020-05-01,1079185.5176938171
587,2020-05-04,1077762.9600995178
588,2020-05-05,1085422.545769989
589,2020-05-06,1074407.0991681213
590,2020-05-07,1090385.02635318
591,2020-05-08,1112585.9852383728
592,2020-05-11,1104937.0243313904
593,2020-05-12,1078887.5114300842
594,2020-05-13,1055676.4987652893
595,2020-05-14,1078545.7089703674
596,2020-05-15,1077101.4189389343
597,2020-05-18,1121718.727410614
598,2020-05-19,1100925.2550671692
599,2020-05-20,1121533.2848141785
600,2020-05-21,1118480.3230679627
601,2020-05-22,1118815.3764508362
602,2020-05-26,1148243.4770520325
603,2020-05-27,1179282.7936261292
604,2020-05-28,1169075.7794583435
605,2020-05-29,1167667.5904095764
606,2020-06-01,1172072.685525238
607,2020-06-02,1187854.6375363464
608,2020-06-03,1213381.69772464
609,2020-06-04,1212258.7388013
610,2020-06-05,1242651.7174161072
611,2020-06-08,1258958.730637848
612,2020-06-09,1245820.761636078
613,2020-06-10,1229754.5300381775
614,2020-06-11,1152759.588448822
615,2020-06-12,1171812.367532074
616,2020-06-15,1178642.507729828
617,2020-06-16,1199620.7277539368
618,2020-06-17,1192742.1671994324
619,2020-06-18,1188212.1884015198
620,2020-06-19,1175194.9286282654
621,2020-06-22,1181685.5400403137
622,2020-06-23,1188660.4194424744
623,2020-06-24,1157876.3344815369
624,2020-06-25,1176295.489861786
625,2020-06-26,1133811.049500763
626,2020-06-29,1155247.3314374085
627,2020-06-30,1171174.6319516296
628,2020-07-01,1167347.5297864075
629,2020-07-02,1171188.9425213928
630,2020-07-06,1193412.5560696716
631,2020-07-07,1171760.6450970764
632,2020-07-08,1179905.6741040344
633,2020-07-09,1162082.377473175
634,2020-07-10,1179887.758988678
635,2020-07-13,1180226.1240246887
636,2020-07-14,1205961.3508008118
637,2020-07-15,1218791.1466000671
638,2020-07-16,1213062.668175995
639,2020-07-17,1213320.6649258728
640,2020-07-20,1212606.231568634
641,2020-07-21,1221852.6624005432
642,2020-07-22,1224916.2972043152
643,2020-07-23,1216340.73338443
644,2020-07-24,1209417.9927228088
645,2020-07-27,1218506.4853146668
646,2020-07-28,1211213.702309906
647,2020-07-29,1220514.9803784485
648,2020-07-30,1208619.390794098
649,2020-07-31,1210816.9892666931
650,2020-08-03,1216292.718339264
651,2020-08-04,1224625.6298993225
652,2020-08-05,1236714.1142514343
653,2020-08-06,1246272.322785675
654,2020-08-07,1254686.8129513855
655,2020-08-10,1269404.4116376038
656,2020-08-11,1271697.234544098
657,2020-08-12,1283099.8659909363
658,2020-08-13,1277900.406960785
659,2020-08-14,1277295.0080350037
660,2020-08-17,1277098.3257382507
661,2020-08-18,1273167.4583600159
662,2020-08-19,1273745.7181027527
663,2020-08-20,1274206.6924527283
664,2020-08-21,1284430.3892148132
665,2020-08-24,1303049.084214508
666,2020-08-25,1305400.1956799622
667,2020-08-26,1311713.1861203308
668,2020-08-27,1314440.428155243
669,2020-08-28,1320382.676163971
670,2020-08-31,1312834.6849759216
671,2020-09-01,1321356.513802826
672,2020-09-02,1339994.6643841858
673,2020-09-03,1303665.6317685242
674,2020-09-04,1300186.6457913513
675,2020-09-08,1274944.2343609924
676,2020-09-09,1293893.939004242
677,2020-09-10,1279593.2615903015
678,2020-09-11,1287950.2283642883
679,2020-09-14,1305140.2208493347
680,2020-09-15,1304660.3833554382
681,2020-09-16,1304768.3850262756
682,2020-09-17,1293836.701806366
683,2020-09-18,1280466.7180951233
684,2020-09-21,1258397.9393094177
685,2020-09-22,1264181.1742795105
686,2020-09-23,1243933.5670331116
687,2020-09-24,1250550.611508667
688,2020-09-25,1261615.6696675415
689,2020-09-28,1280453.629716217
690,2020-09-29,1273957.9344189758
