,date,account_value
589,2020-05-06,1035588.5187120235
590,2020-05-07,1054509.16738222
591,2020-05-08,1075591.4296846187
592,2020-05-11,1081925.022938708
593,2020-05-12,1058060.471829394
594,2020-05-13,1021748.8163804805
595,2020-05-14,1040151.1291246212
596,2020-05-15,1042470.1272249019
597,2020-05-18,1072303.9891023433
598,2020-05-19,1063888.697220782
599,2020-05-20,1074704.6816110408
600,2020-05-21,1066725.8988008297
601,2020-05-22,1073574.5989961422
602,2020-05-26,1110053.82438753
603,2020-05-27,1148308.1117028988
604,2020-05-28,1139408.8918084896
605,2020-05-29,1123147.257630328
606,2020-06-01,1133056.9880037105
607,2020-06-02,1140467.3710450924
608,2020-06-03,1157319.6515283382
609,2020-06-04,1152106.59782503
610,2020-06-05,1179827.7781381404
611,2020-06-08,1190009.1016092098
612,2020-06-09,1179298.2811250484
613,2020-06-10,1177735.1928338802
614,2020-06-11,1092621.7514467037
615,2020-06-12,1116246.382340411
616,2020-06-15,1132188.4445962703
617,2020-06-16,1150891.9597024715
618,2020-06-17,1144576.0504770076
619,2020-06-18,1148503.0037545955
620,2020-06-19,1143044.4502909037
621,2020-06-22,1155292.3439638468
622,2020-06-23,1159489.4365236613
623,2020-06-24,1127495.9550096842
624,2020-06-25,1158685.4569589184
625,2020-06-26,1102799.9354666774
626,2020-06-29,1116274.0153111063
627,2020-06-30,1137268.4635499446
628,2020-07-01,1147130.9128255565
629,2020-07-02,1149373.5065000255
630,2020-07-06,1183737.8203580577
631,2020-07-07,1156991.4090116222
632,2020-07-08,1170834.9286802013
633,2020-07-09,1151786.4915006359
634,2020-07-10,1166889.972959582
635,2020-07-13,1163116.6732438
636,2020-07-14,1186241.8066409405
637,2020-07-15,1187994.068894427
638,2020-07-16,1181009.7461901119
639,2020-07-17,1178442.8745165279
640,2020-07-20,1188387.438740771
641,2020-07-21,1183949.2720804622
642,2020-07-22,1175825.2578669002
643,2020-07-23,1160970.6577463557
644,2020-07-24,1153767.1299181392
645,2020-07-27,1160523.5029257839
646,2020-07-28,1156051.285652499
647,2020-07-29,1173264.6926044032
648,2020-07-30,1160130.7527087734
649,2020-07-31,1160102.6429941356
650,2020-08-03,1178512.7944223583
651,2020-08-04,1180874.036045283
652,2020-08-05,1198434.2174455822
653,2020-08-06,1209562.3244630992
654,2020-08-07,1209868.414207667
655,2020-08-10,1209662.7940408885
656,2020-08-11,1201513.0442697704
657,2020-08-12,1211642.5117935587
658,2020-08-13,1206598.5144197643
659,2020-08-14,1204943.451053828
660,2020-08-17,1197468.3213693798
661,2020-08-18,1201974.8377115428
662,2020-08-19,1206412.6653139293
663,2020-08-20,1210620.393532008
664,2020-08-21,1209773.6804353893
665,2020-08-24,1218412.646831721
666,2020-08-25,1232233.4792329967
667,2020-08-26,1324430.203170985
668,2020-08-27,1341153.171897639
669,2020-08-28,1332504.0609280956
670,2020-08-31,1328938.7237584484
671,2020-09-01,1345862.8845403087
672,2020-09-02,1357227.2875058544
673,2020-09-03,1324803.096267451
674,2020-09-04,1309520.9153096569
675,2020-09-08,1262348.546092738
676,2020-09-09,1283931.0149876964
677,2020-09-10,1265786.4754102123
678,2020-09-11,1258427.5760495556
679,2020-09-14,1276132.776283015
680,2020-09-15,1276734.1616361034
681,2020-09-16,1278942.686214198
682,2020-09-17,1255560.6246411693
683,2020-09-18,1253573.1503102672
684,2020-09-21,1241501.050639857
685,2020-09-22,1238134.0074970387
686,2020-09-23,1201832.4481279475
687,2020-09-24,1222201.4392180813
688,2020-09-25,1241646.4566557338
689,2020-09-28,1259547.9616932303
690,2020-09-29,1256121.326474629
691,2020-09-30,1279971.85628316
692,2020-10-01,1281239.5882524936
693,2020-10-02,1272478.3793352076
694,2020-10-05,1290829.9495572422
695,2020-10-06,1280529.4544977406
696,2020-10-07,1312270.8279957606
697,2020-10-08,1322575.4030268542
698,2020-10-09,1337879.6694643847
699,2020-10-12,1355291.6122439257
700,2020-10-13,1347870.4359019152
701,2020-10-14,1330423.2782023302
702,2020-10-15,1319691.5465662829
703,2020-10-16,1322393.7006380907
704,2020-10-19,1306572.657982146
705,2020-10-20,1312510.8673708788
706,2020-10-21,1298258.228963042
707,2020-10-22,1300705.5754257247
708,2020-10-23,1304134.233663182
709,2020-10-26,1270692.0730377242
710,2020-10-27,1268932.340303044
711,2020-10-28,1219639.0488463866
712,2020-10-29,1215130.0307914244
713,2020-10-30,1205304.5306655394
714,2020-11-02,1217847.6501227843
715,2020-11-03,1252676.7683356102
716,2020-11-04,1310115.7465956504
717,2020-11-05,1338236.2682936485
718,2020-11-06,1327791.7751486595
719,2020-11-09,1371540.5915205772
720,2020-11-10,1361117.550482064
721,2020-11-11,1368415.36889103
722,2020-11-12,1354566.402876168
723,2020-11-13,1368827.779817849
724,2020-11-16,1380081.094042092
725,2020-11-17,1388357.4322150047
726,2020-11-18,1378887.5104010398
727,2020-11-19,1384531.1616270836
728,2020-11-20,1366972.5979025657
729,2020-11-23,1380286.535173684
730,2020-11-24,1406463.7770407493
731,2020-11-25,1379244.305685311
732,2020-11-27,1383214.0680907066
733,2020-11-30,1368184.365022927
734,2020-12-01,1372841.1840651329
735,2020-12-02,1357359.3805945213
736,2020-12-03,1354412.552107125
737,2020-12-04,1375565.278066903
738,2020-12-07,1373986.9093115623
739,2020-12-08,1375177.3955405052
740,2020-12-09,1365517.2819655235
741,2020-12-10,1367034.3954756553
742,2020-12-11,1354049.719686776
743,2020-12-14,1344707.5926802452
744,2020-12-15,1357476.2138197715
745,2020-12-16,1364728.6150534446
746,2020-12-17,1373082.3594839866
747,2020-12-18,1366965.7308180626
748,2020-12-21,1390245.4799115283
749,2020-12-22,1381786.8308601805
750,2020-12-23,1391653.3657989928
751,2020-12-24,1392845.5327467315
752,2020-12-28,1404867.6049284332
753,2020-12-29,1399986.8077062957
754,2020-12-30,1401804.3516134613
755,2020-12-31,1417272.1747984283
756,2021-01-04,1412098.808785855
757,2021-01-05,1420559.198769986
758,2021-01-06,1456316.8375753753
759,2021-01-07,1477471.4152159088
760,2021-01-08,1479525.4971098297
761,2021-01-11,1477088.6294836395
762,2021-01-12,1484080.9929746978
763,2021-01-13,1487854.1089681976
764,2021-01-14,1487247.3494657867
765,2021-01-15,1469938.727689206
766,2021-01-19,1466182.153821408
767,2021-01-20,1471428.1944484299
768,2021-01-21,1469900.555498082
769,2021-01-22,1466872.1509353989
770,2021-01-25,1452647.5443444564
771,2021-01-26,1443052.7442885176
772,2021-01-27,1410007.4753074234
773,2021-01-28,1424869.123245198
774,2021-01-29,1407050.0360717361
775,2021-02-01,1421330.1561278885
776,2021-02-02,1462862.3833159988
777,2021-02-03,1465367.7193564957
778,2021-02-04,1477344.1928100174
779,2021-02-05,1474626.6642150467
780,2021-02-08,1487745.5672912186
781,2021-02-09,1488641.5719990432
782,2021-02-10,1500149.795016793
783,2021-02-11,1504768.4379661072
784,2021-02-12,1506980.3876553867
785,2021-02-16,1527325.383772025
786,2021-02-17,1528822.6228810642
787,2021-02-18,1524273.857408652
788,2021-02-19,1530760.0696622226
789,2021-02-22,1530150.306249747
790,2021-02-23,1529451.2706929538
791,2021-02-24,1566297.734262595
792,2021-02-25,1538023.6308881138
793,2021-02-26,1498664.5201016758
794,2021-03-01,1529400.8245183323
795,2021-03-02,1524556.2332326267
796,2021-03-03,1518864.100782523
797,2021-03-04,1506755.2861882541
798,2021-03-05,1529852.3809338901
799,2021-03-08,1544575.5307893588
800,2021-03-09,1543059.864331229
801,2021-03-10,1566118.2727022006
802,2021-03-11,1577503.6910524203
803,2021-03-12,1588648.654652579
804,2021-03-15,1582043.5863504244
805,2021-03-16,1575476.8991670443
806,2021-03-17,1577633.3815393283
807,2021-03-18,1585126.0457544161
808,2021-03-19,1580696.033570273
809,2021-03-22,1577831.1717958285
810,2021-03-23,1561626.1929521395
811,2021-03-24,1549919.5404786898
812,2021-03-25,1549832.2871026827
813,2021-03-26,1558811.558817353
814,2021-03-29,1560837.7914528511
